State,year,Kharif,Rabi,Zaid,Avg_Annual_Rainfall
SAURASHTRA & KUTCH,2001,501.5,7.6,173.9,227.6666667
SAURASHTRA & KUTCH,2002,307,1,166.4,158.1333333
SAURASHTRA & KUTCH,2003,682.7,3.4,68.2,251.4333333
SAURASHTRA & KUTCH,2004,448.6,20,108.6,192.4
SAURASHTRA & KUTCH,2005,629.4,1.7,201.6,277.5666667
SAURASHTRA & KUTCH,2006,697.7,2.3,68.1,256.0333333
SAURASHTRA & KUTCH,2007,885.7,4.7,114.4,334.9333333
SAURASHTRA & KUTCH,2008,593,14.3,96.6,234.6333333
SAURASHTRA & KUTCH,2009,592,4.9,68.2,221.7
SAURASHTRA & KUTCH,2010,1043.7,76,71.2,396.9666667
SAURASHTRA & KUTCH,2011,739.8,2.7,26,256.1666667
SAURASHTRA & KUTCH,2012,320.1,3.4,22.6,115.3666667
SAURASHTRA & KUTCH,2013,642.5,30.5,136.4,269.8
SAURASHTRA & KUTCH,2014,373,8.1,20,133.7
SAURASHTRA & KUTCH,2015,429.8,4.5,120,184.7666667
KONKAN & GOA,1901,2687,49.8,802.1,1179.633333
KONKAN & GOA,1902,2500.6,165.3,436.2,1034.033333
KONKAN & GOA,1903,2728.2,154.9,671.7,1184.933333
KONKAN & GOA,1904,2285.8,90.4,993.3,1123.166667
KONKAN & GOA,1905,1578.1,95.7,302.7,658.8333333
KONKAN & GOA,1906,2367.5,48.5,550.3,988.7666667
KONKAN & GOA,1907,2729.5,17,603.2,1116.566667
KONKAN & GOA,1908,2704,28.2,443.3,1058.5
KONKAN & GOA,1909,2827.2,25.1,767.7,1206.666667
KONKAN & GOA,1910,2378,163.1,835.3,1125.466667
KONKAN & GOA,1911,2055,59.3,564,892.7666667
KONKAN & GOA,1912,2590.8,169.5,704,1154.766667
KONKAN & GOA,1913,2488.4,109.1,917.9,1171.8
KONKAN & GOA,1914,3424.7,37.4,709.4,1390.5
KONKAN & GOA,1915,2346.7,155.3,868.9,1123.633333
KONKAN & GOA,1916,3069.5,290.8,875,1411.766667
KONKAN & GOA,1917,2952.9,459,826.6,1412.833333
KONKAN & GOA,1918,1460.4,58,682.9,733.7666667
KONKAN & GOA,1919,2684,158.1,653.2,1165.1
KONKAN & GOA,1920,1836.4,70.6,442.1,783.0333333
KONKAN & GOA,1921,2822.7,71.5,663.1,1185.766667
KONKAN & GOA,1922,2665.3,132.5,794,1197.266667
KONKAN & GOA,1923,2747.7,8.9,273.2,1009.933333
KONKAN & GOA,1924,2420.9,22.8,523.1,988.9333333
KONKAN & GOA,1925,2078.3,93.3,934.5,1035.366667
KONKAN & GOA,1926,3092.3,72.1,307.6,1157.333333
KONKAN & GOA,1927,2473.4,267.8,791.3,1177.5
KONKAN & GOA,1928,3020.8,147.2,661.4,1276.466667
KONKAN & GOA,1929,2308.3,176.8,798.1,1094.4
KONKAN & GOA,1930,2685.3,147.6,1037.7,1290.2
KONKAN & GOA,1931,3464.2,531.5,348.5,1448.066667
KONKAN & GOA,1932,2625.2,289,484,1132.733333
KONKAN & GOA,1933,2969.8,227.4,962.7,1386.633333
KONKAN & GOA,1934,3153.5,115.1,1063.9,1444.166667
KONKAN & GOA,1935,2466.4,76.2,700.4,1081
KONKAN & GOA,1936,2617.2,142.5,1016.9,1258.866667
KONKAN & GOA,1937,2968,167.9,882.9,1339.6
KONKAN & GOA,1938,3006.7,427.5,1179.4,1537.866667
KONKAN & GOA,1939,2671.4,81,515.9,1089.433333
KONKAN & GOA,1940,3090.2,210.8,680.9,1327.3
KONKAN & GOA,1941,1797.3,86.1,608.9,830.7666667
KONKAN & GOA,1942,3222.7,51,993.5,1422.4
KONKAN & GOA,1943,2851.3,199.8,988.1,1346.4
KONKAN & GOA,1944,2742.7,191.2,560.7,1164.866667
KONKAN & GOA,1945,3185.2,57.3,735.2,1325.9
KONKAN & GOA,1946,3086.5,228,832.3,1382.266667
KONKAN & GOA,1947,2948.8,60.7,478.9,1162.8
KONKAN & GOA,1948,2853.6,256.4,609.1,1239.7
KONKAN & GOA,1949,2966.4,116.9,572.5,1218.6
KONKAN & GOA,1950,2780.3,127.1,385.8,1097.733333
KONKAN & GOA,1951,2481.7,332.6,765.5,1193.266667
KONKAN & GOA,1952,2342.3,153.4,755.7,1083.8
KONKAN & GOA,1953,3156,156.3,925.7,1412.666667
KONKAN & GOA,1954,3715.7,59.9,596.1,1457.233333
KONKAN & GOA,1955,3537.9,311.5,827.2,1558.866667
KONKAN & GOA,1956,3240.2,241.3,962.4,1481.3
KONKAN & GOA,1957,2951.1,140.1,626.1,1239.1
KONKAN & GOA,1958,3886.3,70,1088.5,1681.6
KONKAN & GOA,1959,3319.9,226.5,792.3,1446.233333
KONKAN & GOA,1960,2847.8,97.7,1002.2,1315.9
KONKAN & GOA,1961,3480.1,256.5,922.5,1553.033333
KONKAN & GOA,1962,3196.8,158.1,565.8,1306.9
KONKAN & GOA,1963,3494.3,103.7,603.3,1400.433333
KONKAN & GOA,1964,3009.4,177.3,696.4,1294.366667
KONKAN & GOA,1965,2967.6,98.2,823.4,1296.4
KONKAN & GOA,1966,2206.4,156.3,434.8,932.5
KONKAN & GOA,1967,2612,124.2,784.9,1173.7
KONKAN & GOA,1968,2212.4,139.3,564.5,972.0666667
KONKAN & GOA,1969,3061.8,62.1,670,1264.633333
KONKAN & GOA,1970,3434.6,86,1039.3,1519.966667
KONKAN & GOA,1971,2627.2,41.3,1097.3,1255.266667
KONKAN & GOA,1972,1826.2,35.5,673.3,845
KONKAN & GOA,1973,2726.1,107.1,459.1,1097.433333
KONKAN & GOA,1974,2766.7,239.3,588.9,1198.3
KONKAN & GOA,1975,3287.8,213,871.5,1457.433333
KONKAN & GOA,1976,2965.1,91.3,641.7,1232.7
KONKAN & GOA,1977,2935,156,595.3,1228.766667
KONKAN & GOA,1978,2671.8,118.8,1041.2,1277.266667
KONKAN & GOA,1979,2404,104.8,653.5,1054.1
KONKAN & GOA,1980,2645.8,72.1,884.1,1200.666667
KONKAN & GOA,1981,3036.1,84.3,778.2,1299.533333
KONKAN & GOA,1982,2572.6,111.7,572.9,1085.733333
KONKAN & GOA,1983,3698.6,115.2,656,1489.933333
KONKAN & GOA,1984,2460.4,122,729.2,1103.866667
KONKAN & GOA,1985,2737.5,207.3,1023.7,1322.833333
KONKAN & GOA,1986,2056.3,70.3,778.3,968.3
KONKAN & GOA,1987,2429.1,196.3,621.6,1082.333333
KONKAN & GOA,1988,3220.6,66.9,511.7,1266.4
KONKAN & GOA,1989,2681.5,84.4,738.7,1168.2
KONKAN & GOA,1990,3163.2,210.8,996.1,1456.7
KONKAN & GOA,1991,2912.1,21.4,780.4,1237.966667
KONKAN & GOA,1992,2752.4,81.8,499.2,1111.133333
KONKAN & GOA,1993,3227.8,241,599.8,1356.2
KONKAN & GOA,1994,3014.1,141.4,809,1321.5
KONKAN & GOA,1995,2543,204.4,364.5,1037.3
KONKAN & GOA,1996,2670.8,248.1,537.6,1152.166667
KONKAN & GOA,1997,2893.4,131.1,760.7,1261.733333
KONKAN & GOA,1998,2900.6,324.4,681,1302
KONKAN & GOA,1999,2664.5,180.4,1045.8,1296.9
KONKAN & GOA,2000,2841.2,100.9,930.6,1290.9
KONKAN & GOA,2001,2232.7,100.3,602.5,978.5
KONKAN & GOA,2002,2446.4,78.6,954.3,1159.766667
KONKAN & GOA,2003,2771.6,57.5,878.5,1235.866667
KONKAN & GOA,2004,2885.5,43.1,735.8,1221.466667
KONKAN & GOA,2005,3522.2,78,745.8,1448.666667
KONKAN & GOA,2006,3035.6,224.9,904.8,1388.433333
KONKAN & GOA,2007,3369.9,61.7,976.2,1469.266667
KONKAN & GOA,2008,2949.3,60.7,841.5,1283.833333
KONKAN & GOA,2009,2282.2,428.5,336.5,1015.733333
KONKAN & GOA,2010,3467.4,301,690.5,1486.3
KONKAN & GOA,2011,3697.3,123.5,861.5,1560.766667
KONKAN & GOA,2012,2839.3,177.4,634.7,1217.133333
KONKAN & GOA,2013,3345.2,160.1,1047,1517.433333
KONKAN & GOA,2014,2608.8,125,262,998.6
KONKAN & GOA,2015,1908.7,121.5,815.7,948.6333333
MADHYA MAHARASHTRA,1901,601.4,92.9,182.4,292.2333333
MADHYA MAHARASHTRA,1902,597.5,171.6,117.5,295.5333333
MADHYA MAHARASHTRA,1903,665.9,91.7,166.7,308.1
MADHYA MAHARASHTRA,1904,483.6,96.5,138,239.3666667
MADHYA MAHARASHTRA,1905,449.5,62.4,90.9,200.9333333
MADHYA MAHARASHTRA,1906,677.8,57.1,194.2,309.7
MADHYA MAHARASHTRA,1907,742.3,16.3,174.6,311.0666667
MADHYA MAHARASHTRA,1908,684.6,20.6,101.9,269.0333333
MADHYA MAHARASHTRA,1909,674.4,40.2,220.2,311.6
MADHYA MAHARASHTRA,1910,800.9,100.3,218.6,373.2666667
MADHYA MAHARASHTRA,1911,457.6,72.4,151.2,227.0666667
MADHYA MAHARASHTRA,1912,580.5,154.4,118.2,284.3666667
MADHYA MAHARASHTRA,1913,640.1,50,302.3,330.8
MADHYA MAHARASHTRA,1914,953,66.7,207.5,409.0666667
MADHYA MAHARASHTRA,1915,729.1,131,243.2,367.7666667
MADHYA MAHARASHTRA,1916,805.9,206.2,205.3,405.8
MADHYA MAHARASHTRA,1917,687.1,223.1,202.4,370.8666667
MADHYA MAHARASHTRA,1918,287.6,56.4,145.7,163.2333333
MADHYA MAHARASHTRA,1919,757.9,79,215.7,350.8666667
MADHYA MAHARASHTRA,1920,514.5,68,138.5,240.3333333
MADHYA MAHARASHTRA,1921,651.1,72.8,116.2,280.0333333
MADHYA MAHARASHTRA,1922,556.5,204.6,205.8,322.3
MADHYA MAHARASHTRA,1923,616.7,12.2,82.6,237.1666667
MADHYA MAHARASHTRA,1924,660.4,60.7,107.4,276.1666667
MADHYA MAHARASHTRA,1925,539.6,78.6,221.2,279.8
MADHYA MAHARASHTRA,1926,722.2,53.5,97.4,291.0333333
MADHYA MAHARASHTRA,1927,772.7,137.6,199.8,370.0333333
MADHYA MAHARASHTRA,1928,729.7,89.9,155.3,324.9666667
MADHYA MAHARASHTRA,1929,549.4,95.5,201.4,282.1
MADHYA MAHARASHTRA,1930,765.3,130.1,211.7,369.0333333
MADHYA MAHARASHTRA,1931,838.5,276.3,127.2,414
MADHYA MAHARASHTRA,1932,803.1,183.7,125.6,370.8
MADHYA MAHARASHTRA,1933,922.5,141.5,270.7,444.9
MADHYA MAHARASHTRA,1934,714.2,126.9,155.4,332.1666667
MADHYA MAHARASHTRA,1935,680.3,133.6,154.7,322.8666667
MADHYA MAHARASHTRA,1936,550.9,155.4,198.4,301.5666667
MADHYA MAHARASHTRA,1937,749.5,110.4,201.1,353.6666667
MADHYA MAHARASHTRA,1938,887.4,152.8,326,455.4
MADHYA MAHARASHTRA,1939,740,70.5,139.1,316.5333333
MADHYA MAHARASHTRA,1940,727.9,132.5,224.1,361.5
MADHYA MAHARASHTRA,1941,681.7,81.2,107.5,290.1333333
MADHYA MAHARASHTRA,1942,863.4,61,230.3,384.9
MADHYA MAHARASHTRA,1943,713.9,210.8,218.9,381.2
MADHYA MAHARASHTRA,1944,923.7,130.5,164,406.0666667
MADHYA MAHARASHTRA,1945,730.7,47.6,140.6,306.3
MADHYA MAHARASHTRA,1946,853.1,194.2,194.7,414
MADHYA MAHARASHTRA,1947,782.7,68,118,322.9
MADHYA MAHARASHTRA,1948,774.1,221.4,211.7,402.4
MADHYA MAHARASHTRA,1949,800.4,87.9,167.3,351.8666667
MADHYA MAHARASHTRA,1950,811.4,90.5,90.1,330.6666667
MADHYA MAHARASHTRA,1951,608.3,149.2,189.5,315.6666667
MADHYA MAHARASHTRA,1952,596.2,59.4,159,271.5333333
MADHYA MAHARASHTRA,1953,749.8,117.3,212.8,359.9666667
MADHYA MAHARASHTRA,1954,898.5,48.8,196.3,381.2
MADHYA MAHARASHTRA,1955,763.7,172.6,185.6,373.9666667
MADHYA MAHARASHTRA,1956,889.3,240.9,214.6,448.2666667
MADHYA MAHARASHTRA,1957,675.1,112.1,240.4,342.5333333
MADHYA MAHARASHTRA,1958,903.9,88.3,163.8,385.3333333
MADHYA MAHARASHTRA,1959,920.7,142.1,230.8,431.2
MADHYA MAHARASHTRA,1960,748.4,68,215.9,344.1
MADHYA MAHARASHTRA,1961,815.2,140.8,278,411.3333333
MADHYA MAHARASHTRA,1962,698.3,123.9,123.6,315.2666667
MADHYA MAHARASHTRA,1963,732.3,118.3,187.9,346.1666667
MADHYA MAHARASHTRA,1964,844,84.3,157.1,361.8
MADHYA MAHARASHTRA,1965,718.7,49.1,105.8,291.2
MADHYA MAHARASHTRA,1966,641.7,110.7,168.8,307.0666667
MADHYA MAHARASHTRA,1967,783.4,103.8,156.2,347.8
MADHYA MAHARASHTRA,1968,719.6,81.2,118.6,306.4666667
MADHYA MAHARASHTRA,1969,929.5,43.4,151.4,374.7666667
MADHYA MAHARASHTRA,1970,811.8,71.9,253,378.9
MADHYA MAHARASHTRA,1971,670.1,56,202.7,309.6
MADHYA MAHARASHTRA,1972,472.8,29.2,108.2,203.4
MADHYA MAHARASHTRA,1973,853.4,112.1,139.8,368.4333333
MADHYA MAHARASHTRA,1974,681.6,152.2,155.6,329.8
MADHYA MAHARASHTRA,1975,859.7,164.6,182,402.1
MADHYA MAHARASHTRA,1976,927.7,85.5,296.3,436.5
MADHYA MAHARASHTRA,1977,716.5,182.5,257.3,385.4333333
MADHYA MAHARASHTRA,1978,689.7,134,234.1,352.6
MADHYA MAHARASHTRA,1979,873.2,140.2,143.1,385.5
MADHYA MAHARASHTRA,1980,852.5,60.9,305.3,406.2333333
MADHYA MAHARASHTRA,1981,827.1,84.5,154.1,355.2333333
MADHYA MAHARASHTRA,1982,608.4,103.3,154.9,288.8666667
MADHYA MAHARASHTRA,1983,865.8,50,128.2,348
MADHYA MAHARASHTRA,1984,643.7,127.3,118.5,296.5
MADHYA MAHARASHTRA,1985,516.8,115.5,142.5,258.2666667
MADHYA MAHARASHTRA,1986,585.7,47.1,212,281.6
MADHYA MAHARASHTRA,1987,587.5,177,173.4,312.6333333
MADHYA MAHARASHTRA,1988,915.6,34.4,137.5,362.5
MADHYA MAHARASHTRA,1989,759.1,26,184.9,323.3333333
MADHYA MAHARASHTRA,1990,767.3,176.9,228.9,391.0333333
MADHYA MAHARASHTRA,1991,823,25.8,325.6,391.4666667
MADHYA MAHARASHTRA,1992,718.2,65.7,154.2,312.7
MADHYA MAHARASHTRA,1993,761.9,237.8,167.7,389.1333333
MADHYA MAHARASHTRA,1994,893.4,82,299.4,424.9333333
MADHYA MAHARASHTRA,1995,593.7,146.7,99.6,280
MADHYA MAHARASHTRA,1996,788.7,176.6,172.2,379.1666667
MADHYA MAHARASHTRA,1997,807.4,169.3,204.5,393.7333333
MADHYA MAHARASHTRA,1998,894.8,184.9,168.5,416.0666667
MADHYA MAHARASHTRA,1999,742.1,184.4,264.6,397.0333333
MADHYA MAHARASHTRA,2000,618.2,62.8,193.5,291.5
MADHYA MAHARASHTRA,2001,635.4,136.2,171.4,314.3333333
MADHYA MAHARASHTRA,2002,664.7,47.2,280.2,330.7
MADHYA MAHARASHTRA,2003,714.2,36.1,233.1,327.8
MADHYA MAHARASHTRA,2004,925.5,50.4,269.6,415.1666667
MADHYA MAHARASHTRA,2005,1134.2,66.7,261,487.3
MADHYA MAHARASHTRA,2006,1260.4,85.6,255,533.6666667
MADHYA MAHARASHTRA,2007,1023.7,9,274.5,435.7333333
MADHYA MAHARASHTRA,2008,835.9,61.1,127.8,341.6
MADHYA MAHARASHTRA,2009,709.4,223.5,77.8,336.9
MADHYA MAHARASHTRA,2010,865.3,153.6,194.2,404.3666667
MADHYA MAHARASHTRA,2011,781.3,63.1,141.5,328.6333333
MADHYA MAHARASHTRA,2012,588.1,97.3,72.3,252.5666667
MADHYA MAHARASHTRA,2013,881.5,68.4,224.8,391.5666667
MADHYA MAHARASHTRA,2014,682.6,93.7,105.7,294
MADHYA MAHARASHTRA,2015,502.5,66.7,252.3,273.8333333
MATATHWADA,1901,700.9,100.7,300.2,367.2666667
MATATHWADA,1902,531.8,204,60.8,265.5333333
MATATHWADA,1903,823.8,148.8,164.4,379
MATATHWADA,1904,593.9,77.1,98.7,256.5666667
MATATHWADA,1905,474.8,19.6,96,196.8
MATATHWADA,1906,714.5,55.9,220.9,330.4333333
MATATHWADA,1907,479.2,16.3,152.8,216.1
MATATHWADA,1908,663.8,1.2,118.2,261.0666667
MATATHWADA,1909,808.8,49.2,251.9,369.9666667
MATATHWADA,1910,1025.3,105,206.1,445.4666667
MATATHWADA,1911,561,48.4,88.5,232.6333333
MATATHWADA,1912,420.8,51.6,78.9,183.7666667
MATATHWADA,1913,562.6,40.3,226.6,276.5
MATATHWADA,1914,884.2,82.5,319.3,428.6666667
MATATHWADA,1915,749.8,165.5,294.1,403.1333333
MATATHWADA,1916,969.3,160.3,198.1,442.5666667
MATATHWADA,1917,929.4,204,211.8,448.4
MATATHWADA,1918,327.9,36,215.7,193.2
MATATHWADA,1919,583,63.2,166.3,270.8333333
MATATHWADA,1920,324.8,30.8,66,140.5333333
MATATHWADA,1921,509.4,50.6,153.4,237.8
MATATHWADA,1922,585.6,228.3,242.5,352.1333333
MATATHWADA,1923,693,5.5,86.9,261.8
MATATHWADA,1924,560.5,86.2,65.2,237.3
MATATHWADA,1925,461.6,113.2,160.4,245.0666667
MATATHWADA,1926,613,83.4,104.1,266.8333333
MATATHWADA,1927,559.2,167.7,190.7,305.8666667
MATATHWADA,1928,725.4,88.8,172.1,328.7666667
MATATHWADA,1929,497.7,87.5,189.9,258.3666667
MATATHWADA,1930,538.5,83,151,257.5
MATATHWADA,1931,814.5,258.2,150.4,407.7
MATATHWADA,1932,710.9,97.7,147,318.5333333
MATATHWADA,1933,942.5,90,296.9,443.1333333
MATATHWADA,1934,761.2,102.3,109,324.1666667
MATATHWADA,1935,808.7,99,205.5,371.0666667
MATATHWADA,1936,494.1,181.8,189.3,288.4
MATATHWADA,1937,541.7,140.4,132,271.3666667
MATATHWADA,1938,916,96.1,313.9,442
MATATHWADA,1939,524.2,43.1,111.2,226.1666667
MATATHWADA,1940,734.2,96.8,203.4,344.8
MATATHWADA,1941,506.1,33.2,51.8,197.0333333
MATATHWADA,1942,884.5,108,231.5,408
MATATHWADA,1943,638.4,164.7,236.7,346.6
MATATHWADA,1944,598.9,122.3,122.9,281.3666667
MATATHWADA,1945,586.2,30.8,135,250.6666667
MATATHWADA,1946,672.6,136.7,205,338.1
MATATHWADA,1947,759.4,74.1,86.9,306.8
MATATHWADA,1948,729.8,207.3,188.7,375.2666667
MATATHWADA,1949,837.3,41,224.9,367.7333333
MATATHWADA,1950,593.6,52.3,79.1,241.6666667
MATATHWADA,1951,621.1,82.3,187.5,296.9666667
MATATHWADA,1952,463.2,57.8,120.5,213.8333333
MATATHWADA,1953,786.9,88.4,216.3,363.8666667
MATATHWADA,1954,851.4,22,207.3,360.2333333
MATATHWADA,1955,1016.2,117,247.8,460.3333333
MATATHWADA,1956,801.2,153.5,236.7,397.1333333
MATATHWADA,1957,781.3,60.9,185.4,342.5333333
MATATHWADA,1958,892.6,89.6,134.5,372.2333333
MATATHWADA,1959,808.3,119.2,196.4,374.6333333
MATATHWADA,1960,573.8,96.2,231.9,300.6333333
MATATHWADA,1961,664.9,246,218.8,376.5666667
MATATHWADA,1962,728.9,132.8,151.3,337.6666667
MATATHWADA,1963,863.8,101.3,264.5,409.8666667
MATATHWADA,1964,737.5,35.3,128.2,300.3333333
MATATHWADA,1965,597.4,23.7,139.6,253.5666667
MATATHWADA,1966,569.2,111.2,129.8,270.0666667
MATATHWADA,1967,610.1,138.9,156.8,301.9333333
MATATHWADA,1968,587.5,80.7,138.3,268.8333333
MATATHWADA,1969,768.8,52.9,123.8,315.1666667
MATATHWADA,1970,842.1,28.3,255.7,375.3666667
MATATHWADA,1971,458.9,108.7,123.4,230.3333333
MATATHWADA,1972,307.6,36.3,118.3,154.0666667
MATATHWADA,1973,765.8,101,116.8,327.8666667
MATATHWADA,1974,476.8,134.5,137.7,249.6666667
MATATHWADA,1975,907.8,124.5,135.8,389.3666667
MATATHWADA,1976,563.7,45.8,105.6,238.3666667
MATATHWADA,1977,547.4,204.3,141.9,297.8666667
MATATHWADA,1978,613.3,130.8,253.1,332.4
MATATHWADA,1979,658.1,124.4,150.7,311.0666667
MATATHWADA,1980,776.1,25.2,234.6,345.3
MATATHWADA,1981,635.1,126.2,125.7,295.6666667
MATATHWADA,1982,526.5,81.2,128.4,245.3666667
MATATHWADA,1983,1066.3,114.6,103.4,428.1
MATATHWADA,1984,424.1,127.5,76.9,209.5
MATATHWADA,1985,455.8,95.3,185.1,245.4
MATATHWADA,1986,503.6,48,143.7,231.7666667
MATATHWADA,1987,553.4,209.1,178.8,313.7666667
MATATHWADA,1988,1128.6,29.7,181.4,446.5666667
MATATHWADA,1989,989.8,27.1,289.4,435.4333333
MATATHWADA,1990,822.2,233.9,363.1,473.0666667
MATATHWADA,1991,560.7,20.7,269.6,283.6666667
MATATHWADA,1992,640.6,75.7,228.1,314.8
MATATHWADA,1993,591.8,198.2,103.9,297.9666667
MATATHWADA,1994,454,100.6,139.9,231.5
MATATHWADA,1995,555.4,201.5,188.1,315
MATATHWADA,1996,718.6,123.9,68.3,303.6
MATATHWADA,1997,491.3,268.6,106.4,288.7666667
MATATHWADA,1998,930.5,182.4,203.6,438.8333333
MATATHWADA,1999,623.6,125.9,159.5,303
MATATHWADA,2000,629.9,37.4,205.5,290.9333333
MATATHWADA,2001,544.6,176.6,159.9,293.7
MATATHWADA,2002,646,60.9,257.1,321.3333333
MATATHWADA,2003,653.1,31.2,153.3,279.2
MATATHWADA,2004,553.9,87,137.8,259.5666667
MATATHWADA,2005,810.9,114.3,75,333.4
MATATHWADA,2006,761.5,52.3,193.8,335.8666667
MATATHWADA,2007,695.3,8.5,196.2,300
MATATHWADA,2008,591.7,34.3,86.9,237.6333333
MATATHWADA,2009,529.8,130.7,71.5,244
MATATHWADA,2010,897.8,104.5,128.9,377.0666667
MATATHWADA,2011,627.7,28.6,86.5,247.6
MATATHWADA,2012,454.7,69.1,75.1,199.6333333
MATATHWADA,2013,745.3,125.7,177.8,349.6
MATATHWADA,2014,398.8,52.2,128.3,193.1
MATATHWADA,2015,412.4,36,202.1,216.8333333
VIDARBHA,1901,917.2,111.8,194,407.6666667
VIDARBHA,1902,664.3,74.1,48.6,262.3333333
VIDARBHA,1903,1077,112.1,161.5,450.2
VIDARBHA,1904,655.9,69.4,176.8,300.7
VIDARBHA,1905,873.1,26.2,123.6,340.9666667
VIDARBHA,1906,1117.5,55.4,346.3,506.4
VIDARBHA,1907,883.5,76.7,231.9,397.3666667
VIDARBHA,1908,1191.4,31.4,252.7,491.8333333
VIDARBHA,1909,898.3,109.2,211.2,406.2333333
VIDARBHA,1910,1165.5,118.5,299.1,527.7
VIDARBHA,1911,892.3,85.6,222.9,400.2666667
VIDARBHA,1912,927.5,73,67.7,356.0666667
VIDARBHA,1913,959.6,70,222.8,417.4666667
VIDARBHA,1914,1092.9,38.3,307.3,479.5
VIDARBHA,1915,925.9,175.7,288.1,463.2333333
VIDARBHA,1916,1161.6,175.9,281.7,539.7333333
VIDARBHA,1917,1113.8,202.1,315.9,543.9333333
VIDARBHA,1918,676.2,38.8,364.7,359.9
VIDARBHA,1919,959.3,211.2,367.8,512.7666667
VIDARBHA,1920,534.6,27.5,118.1,226.7333333
VIDARBHA,1921,1051.2,31.7,286.5,456.4666667
VIDARBHA,1922,979.6,121.4,214.9,438.6333333
VIDARBHA,1923,885.5,19.5,57.7,320.9
VIDARBHA,1924,790,190.4,57.6,346
VIDARBHA,1925,808.7,91.7,171,357.1333333
VIDARBHA,1926,892.2,105.6,105,367.6
VIDARBHA,1927,1012.7,138.4,296.6,482.5666667
VIDARBHA,1928,839.5,169.7,186.1,398.4333333
VIDARBHA,1929,784.9,114.4,184.1,361.1333333
VIDARBHA,1930,861.8,88.3,214.3,388.1333333
VIDARBHA,1931,1107.6,276.3,123.6,502.5
VIDARBHA,1932,1041.3,62.7,180.7,428.2333333
VIDARBHA,1933,1265.5,142.6,338.9,582.3333333
VIDARBHA,1934,1149.6,59.7,178.2,462.5
VIDARBHA,1935,1095.1,35.2,179.5,436.6
VIDARBHA,1936,1160,234.3,434.5,609.6
VIDARBHA,1937,1015,147.5,292.2,484.9
VIDARBHA,1938,1275.3,143.2,396.4,604.9666667
VIDARBHA,1939,792.3,43.2,162.6,332.7
VIDARBHA,1940,1205.9,126,288.2,540.0333333
VIDARBHA,1941,776.3,31.2,163.7,323.7333333
VIDARBHA,1942,1213.4,113.4,194.3,507.0333333
VIDARBHA,1943,843.7,138.5,177.8,386.6666667
VIDARBHA,1944,1150.8,147.7,165.8,488.1
VIDARBHA,1945,1125.5,46,174.9,448.8
VIDARBHA,1946,1013.6,133.4,263,470
VIDARBHA,1947,1031.8,99.7,148.9,426.8
VIDARBHA,1948,968.1,199.3,140.5,435.9666667
VIDARBHA,1949,1225.2,137.7,258.1,540.3333333
VIDARBHA,1950,719.5,52.9,105.8,292.7333333
VIDARBHA,1951,927.4,87.3,204.4,406.3666667
VIDARBHA,1952,745.5,44.7,115.5,301.9
VIDARBHA,1953,1060.5,55.7,159.8,425.3333333
VIDARBHA,1954,1077.5,6.4,148.9,410.9333333
VIDARBHA,1955,1169.5,185.1,288.9,547.8333333
VIDARBHA,1956,980.6,89.9,302.8,457.7666667
VIDARBHA,1957,939.8,39.5,240,406.4333333
VIDARBHA,1958,1018.5,112.4,144,424.9666667
VIDARBHA,1959,1493.1,94.8,196.4,594.7666667
VIDARBHA,1960,888.4,120.7,251.1,420.0666667
VIDARBHA,1961,1253.1,156.4,183.9,531.1333333
VIDARBHA,1962,966,113.5,140.2,406.5666667
VIDARBHA,1963,1008,92.7,251.2,450.6333333
VIDARBHA,1964,960.2,45.7,170.8,392.2333333
VIDARBHA,1965,696.2,25.5,135.5,285.7333333
VIDARBHA,1966,870.1,83.6,133.9,362.5333333
VIDARBHA,1967,937.9,131.4,243.6,437.6333333
VIDARBHA,1968,799.7,70.5,157.5,342.5666667
VIDARBHA,1969,951.1,27.6,112.9,363.8666667
VIDARBHA,1970,1174.1,26.6,344.1,514.9333333
VIDARBHA,1971,696.6,125.4,253.9,358.6333333
VIDARBHA,1972,679,54.6,146.9,293.5
VIDARBHA,1973,986.4,172,79.1,412.5
VIDARBHA,1974,653.7,172.8,107.5,311.3333333
VIDARBHA,1975,1190.6,119,278.8,529.4666667
VIDARBHA,1976,912.1,41.8,111.5,355.1333333
VIDARBHA,1977,926.1,114.3,197.3,412.5666667
VIDARBHA,1978,1103.4,115.4,258.5,492.4333333
VIDARBHA,1979,930.2,141.9,260.6,444.2333333
VIDARBHA,1980,993.1,45.2,257.9,432.0666667
VIDARBHA,1981,1122.7,54.4,214.7,463.9333333
VIDARBHA,1982,708,121.6,127.1,318.9
VIDARBHA,1983,1150.7,79.5,166.5,465.5666667
VIDARBHA,1984,683.9,122.7,109.5,305.3666667
VIDARBHA,1985,712.3,146.7,214.8,357.9333333
VIDARBHA,1986,1029.6,110.4,249.9,463.3
VIDARBHA,1987,643,161.5,135.1,313.2
VIDARBHA,1988,1188.5,99.7,207.4,498.5333333
VIDARBHA,1989,925.1,46.9,262.1,411.3666667
VIDARBHA,1990,1258.4,162.8,387.1,602.7666667
VIDARBHA,1991,795.3,31.2,181.1,335.8666667
VIDARBHA,1992,1090.8,48.8,176.9,438.8333333
VIDARBHA,1993,904.7,92.6,171.5,389.6
VIDARBHA,1994,1305.5,109.8,240.5,551.9333333
VIDARBHA,1995,859.1,156.3,218.2,411.2
